id,file_name,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,text_raw,text_clean,label_category_suggested,label_triage_suggested,red_flags_suggested,category_hits,triage_hits,suggestion_confidence,label_category_gold,label_triage_gold,red_flags_gold,reviewed_by,review_notes
477,call_477.mp3,Worker finds skull,12/08,Florida,1.0,0.0,0.0,0.0,"Worker finds skull – In Dec. 2008 a utility worker in Orange County (Fla.) dialed 911 after he discovered a human skull inside a plastic bag, about 1/4-mile away from the home of Caylee Anthony, a 3 year-old girl who has been missing for several months. Orange County sheriff’s deputies had already arrested her mother Casey Anthony based on circumstantial evidence in the high-profile case.","worker finds skull – in dec. 2008 a utility worker in orange county (fla.) dialed 911 after he discovered a human skull inside a plastic bag, about 1/4-mile away from the home of caylee anthony, a 3 year-old girl who has been missing for several months. orange county sheriff’s deputies had already arrested her mother casey anthony based on circumstantial evidence in the high-profile case.",other,URGENT,0,,,0.35,other,URGENT,0,,
478,call_478.mp3,Woman murdered,12/08,Florida,1.0,1.0,1.0,0.0,"Woman murdered – In Dec. 2008 Gloria Williams dialed 911 in West Palm Beach (Fla.) to say that her daughter’s ex-boyfriend was in violation of a restraining order by coming to their apartment, and that he was threatening them with a gun. Daughter Laronda Becker came on the phone, and within 4 minutes Reginald Johnson forced his way into the room and shot Becker to death, and then shot himself (not fatally). Listen to the timing and content of the calltaker’s questions. Read about the incident","woman murdered – in dec. 2008 gloria williams dialed 911 in west palm beach (fla.) to say that her daughter’s ex-boyfriend was in violation of a restraining order by coming to their apartment, and that he was threatening them with a gun. daughter laronda becker came on the phone, and within 4 minutes reginald johnson forced his way into the room and shot becker to death, and then shot himself (not fatally). listen to the timing and content of the calltaker’s questions. read about the incident",crime,CRITICAL,1,"gun, shot, murder",,0.99,crime,CRITICAL,1,,
479,call_479.mp3,Police car stolen,12/08,Kentucky,1.0,1.0,1.0,0.0,"Police car stolen – In Dec. 2008 Louisville (Ken.) police stopped the car of two burglary suspects after a short chase. The suspects fled on foot–one was caught and the other fled, but doubled back to steal an LPD car. Officers chased the car for 13 minutes, eventually crossing the I-65 bridge to adjacent Jeffersonville (Ind.) and driving into the Ohio River. The suspect was shot by police as he emerged from the water with a handgun.","police car stolen – in dec. 2008 louisville (ken.) police stopped the car of two burglary suspects after a short chase. the suspects fled on foot–one was caught and the other fled, but doubled back to steal an lpd car. officers chased the car for 13 minutes, eventually crossing the i-65 bridge to adjacent jeffersonville (ind.) and driving into the ohio river. the suspect was shot by police as he emerged from the water with a handgun.",crime,CRITICAL,1,"burglary, gun, shot, suspect",,0.99,crime,CRITICAL,1,,
480,call_480.mp3,Shop owners shot,12/08,Florida,1.0,0.0,1.0,0.0,"Shop owners shot – In Dec. 2008 a Gulfport (Fla.) convenience store was robbed by two hooded suspects, and two employees were shot in front of a trio of their children. The 11 year-old son of the store owner dialed 911 for help in this 911 call.","shop owners shot – in dec. 2008 a gulfport (fla.) convenience store was robbed by two hooded suspects, and two employees were shot in front of a trio of their children. the 11 year-old son of the store owner dialed 911 for help in this 911 call.",crime,CRITICAL,1,"shot, suspect",,0.8,crime,CRITICAL,1,,
481,call_481.mp3,Shooting &amp; arson fire,12/08,California,1.0,10.0,1.0,0.0,"Shooting &amp; arson fire – In Dec. 2008 Bruce Pardo dressed as Santa Claus and drove to his ex-wife’s home, knocked on the door and began shooting the occupants attending a family holiday party. He also sprayed flammable liquid from a device, setting the house on fire. Nine persons were killed, and Pardo then drove to his brother’s house and fatally shot himself. Covina PD released logging tapes of the 911 calls describing what had happened.","shooting &amp; arson fire – in dec. 2008 bruce pardo dressed as santa claus and drove to his ex-wife’s home, knocked on the door and began shooting the occupants attending a family holiday party. he also sprayed flammable liquid from a device, setting the house on fire. nine persons were killed, and pardo then drove to his brother’s house and fatally shot himself. covina pd released logging tapes of the 911 calls describing what had happened.",fire,CRITICAL,1,fire,shooting,0.99,fire,CRITICAL,1,,
482,call_482.mp3,Child accidentally shot,12/08,North Carolina,1.0,1.0,1.0,0.0,"Child accidentally shot – In Dec. 2008 a 3 year-old Raleight (NC) boy was accidentally shot as he played with his father’s handgun. Eric Hinton was jailed on involuntary manslaughter and gun charges in the death of his son Pharrell Hinton. The child’s brother dialed 911, but quickly handed the phone to Eric Hinton.","child accidentally shot – in dec. 2008 a 3 year-old raleight (nc) boy was accidentally shot as he played with his father’s handgun. eric hinton was jailed on involuntary manslaughter and gun charges in the death of his son pharrell hinton. the child’s brother dialed 911, but quickly handed the phone to eric hinton.",crime,CRITICAL,1,"gun, shot",,0.99,crime,CRITICAL,1,,
483,call_483.mp3,Icy pond rescue,12/08,Kansas,1.0,0.0,1.0,0.0,Icy pond rescue – In Dec. 2008 10 year-old Anthony Akins-Bomhoff fell through the ice at a Topkea (Kan.) park pond while trying to retrieve a remote control airplane. His 7 year-old brother grabbed a cellular phone to dial 911 for help. Anthony was rescued and was successfully treated at a hospital.,icy pond rescue – in dec. 2008 10 year-old anthony akins-bomhoff fell through the ice at a topkea (kan.) park pond while trying to retrieve a remote control airplane. his 7 year-old brother grabbed a cellular phone to dial 911 for help. anthony was rescued and was successfully treated at a hospital.,other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
484,call_484.mp3,Murder 911 call,12/08,Florida,1.0,1.0,1.0,0.0,"Murder 911 call – In Dec. 2008 Putnam County (Fla.) sheriff’s deputies arrested Clint Horvatt for the murder of his wife-to-be. He claimed she was killed during a roadside robbery attempt, but deputies later learned he hired another man to kill his fiancé, and that he buried the couple’s wallet and purse in his back yard. They say he lied when he called 911 to report the incident and made up the information he gave to the dispatcher.","murder 911 call – in dec. 2008 putnam county (fla.) sheriff’s deputies arrested clint horvatt for the murder of his wife-to-be. he claimed she was killed during a roadside robbery attempt, but deputies later learned he hired another man to kill his fiancé, and that he buried the couple’s wallet and purse in his back yard. they say he lied when he called 911 to report the incident and made up the information he gave to the dispatcher.",crime,CRITICAL,1,"robbery, murder",,0.99,crime,CRITICAL,1,,
485,call_485.mp3,Accidental shooting,12/08,Indiana,1.0,0.0,1.0,0.0,"Accidental shooting – In Dec. 2008 LaPorte County (Ind.) prosecutor Jennifer Evans was grazed by a bullet accidentally fired while she and her husband were handling a firearm. She was struck in the head but wasn’t seriously injured. The two were retrieving guns they had hidden from a babysitter and their children when they went out for the evening. The first call is from the husband, and the second call is the dispatcher calling him back.","accidental shooting – in dec. 2008 laporte county (ind.) prosecutor jennifer evans was grazed by a bullet accidentally fired while she and her husband were handling a firearm. she was struck in the head but wasn’t seriously injured. the two were retrieving guns they had hidden from a babysitter and their children when they went out for the evening. the first call is from the husband, and the second call is the dispatcher calling him back.",fire,CRITICAL,1,fire,shooting,0.8,fire,CRITICAL,1,,
486,call_486.mp3,Hammer beating,12/08,North Carolina,1.0,0.0,1.0,0.0,"Hammer beating – In Dec. 2008 a Onslow County (NC) man dialed 911 from home to say an intruder had attacked him with a knife and then struck his wife with a hammer. Sheriff’s deputies investigated the incident, but concluded that Jonathan Gould, a Marine corporal, had lied about the incident during and after the 911 call. They arrested him for assault, while his wife slowly recovered in a hospital.","hammer beating – in dec. 2008 a onslow county (nc) man dialed 911 from home to say an intruder had attacked him with a knife and then struck his wife with a hammer. sheriff’s deputies investigated the incident, but concluded that jonathan gould, a marine corporal, had lied about the incident during and after the 911 call. they arrested him for assault, while his wife slowly recovered in a hospital.",crime,CRITICAL,1,"knife, assault",,0.8,crime,CRITICAL,1,,
487,call_487.mp3,Quick-draw shooting,1/09,Florida,1.0,1.0,1.0,0.0,"Quick-draw shooting – In Jan. 2009 a Walton County (Fla.) man and his ex-wife were allegedly practicing their quick-draw at 3 a.m., he with a .45-cal. and she with a .38-cal. handgun. The man, Ricky Wells, 59, was shot in the head and died. Sue Wells is a suspect. During her 14-minute call, she put the phone down and wailed, as the dispatcher tried to call her back to the line.","quick-draw shooting – in jan. 2009 a walton county (fla.) man and his ex-wife were allegedly practicing their quick-draw at 3 a.m., he with a .45-cal. and she with a .38-cal. handgun. the man, ricky wells, 59, was shot in the head and died. sue wells is a suspect. during her 14-minute call, she put the phone down and wailed, as the dispatcher tried to call her back to the line.",crime,CRITICAL,1,"gun, shooting, shot, suspect",shooting,0.99,crime,CRITICAL,1,,
488,call_488.mp3,CPR 911 call,1/09,Ohio,1.0,1.0,1.0,0.0,"CPR 911 call – In Jan. 2009 a Fairborn (Ohio) man dialed 911 when his girlfriend’s 2 year-old went unconscious. Fairborn dispatcher “Ward” attempted to give him CPR instructions, but the man was frantic. Juliana Berry was taken to a hospital, where she died two days later. Police are awaiting a coroner’s report before considering any charges.","cpr 911 call – in jan. 2009 a fairborn (ohio) man dialed 911 when his girlfriend’s 2 year-old went unconscious. fairborn dispatcher “ward” attempted to give him cpr instructions, but the man was frantic. juliana berry was taken to a hospital, where she died two days later. police are awaiting a coroner’s report before considering any charges.",medical,CRITICAL,1,unconscious,unconscious,0.99,medical,CRITICAL,1,,
489,call_489.mp3,Burglary at gunpoint call,1/09,Indiana,1.0,0.0,1.0,0.0,"Burglary at gunpoint call – In Jan. 2009 a Portage County (Ind.) woman dialed 911 when a man broke into her home, and she grabbed a gun and held him until police arrived. The man claimed to have been chased by gang members and was seeking shelter. The woman dialed 911 while holding the man on the floor until police arrive to yell, “Get down!”","burglary at gunpoint call – in jan. 2009 a portage county (ind.) woman dialed 911 when a man broke into her home, and she grabbed a gun and held him until police arrived. the man claimed to have been chased by gang members and was seeking shelter. the woman dialed 911 while holding the man on the floor until police arrive to yell, “get down!”",crime,CRITICAL,1,"burglary, gun",,0.8,crime,CRITICAL,1,,
490,call_490.mp3,Burn victim 911,1/09,Florida,1.0,0.0,1.0,0.0,"Burn victim 911 – In Jan. 2009 a Pierson (Fla.) 17 year-old girl, Ana Diaz, accidentally burned herself with flaming gasoline at a bonfire. She had to dial 911 herself because her relatives did not speak English. Volusia County dispatchers spoke to her for 8 minutes while EMS units responded.","burn victim 911 – in jan. 2009 a pierson (fla.) 17 year-old girl, ana diaz, accidentally burned herself with flaming gasoline at a bonfire. she had to dial 911 herself because her relatives did not speak english. volusia county dispatchers spoke to her for 8 minutes while ems units responded.",fire,CRITICAL,1,fire,,0.8,fire,CRITICAL,1,,
491,call_491.mp3,Baby delivery,1/09,California,1.0,0.0,1.0,0.0,"Baby delivery – In Jan. 2009 Boulder Creek (N. Calif.) resident Sarah Wildflower couldn’t make it to the hospital to have her baby, and Santa Cruz Consolidated Communications dispatcher Bill Burnett gave the father-to-be instructions on delivering the baby on the front porch of their home.","baby delivery – in jan. 2009 boulder creek (n. calif.) resident sarah wildflower couldn’t make it to the hospital to have her baby, and santa cruz consolidated communications dispatcher bill burnett gave the father-to-be instructions on delivering the baby on the front porch of their home.",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
492,call_492.mp3,Refinery fire,1/09,Utah,1.0,0.0,1.0,0.0,"Refinery fire – In Jan. 2009 a petroleum tank at the Silver Eagle Refinery in Woods Cross (Utah) caught fire, prompting an employee to dial 911 for help. The fire in a 10,000-gallon gasoline tank critically injured four employees.","refinery fire – in jan. 2009 a petroleum tank at the silver eagle refinery in woods cross (utah) caught fire, prompting an employee to dial 911 for help. the fire in a 10,000-gallon gasoline tank critically injured four employees.",fire,CRITICAL,1,fire,,0.8,fire,CRITICAL,1,,
493,call_493.mp3,Zimmermann boyfriend 911,4/08,Wisconsin,1.0,1.0,1.0,0.0,"Zimmermann boyfriend 911 – In April 2008 Jordan Gonnering returned to his girlfriend’s Madison (Wisc.) apartment to find the door kicked in and Brittany Zimmermann shot to death. He dialed 911 for help and spoke to an unnamed Dane County dispatcher. Someone from the apartment had dialed 911 one hour earlier, and the call was cut off. But county dispatcher Rita Gahagan failed to call back the number or send police to investigate. In Jan. 2009 police released this edited logging tape of Gonnering’s call. A judge has agreed with police to keep the first call confidential, and has ordered it not be released to the media.","zimmermann boyfriend 911 – in april 2008 jordan gonnering returned to his girlfriend’s madison (wisc.) apartment to find the door kicked in and brittany zimmermann shot to death. he dialed 911 for help and spoke to an unnamed dane county dispatcher. someone from the apartment had dialed 911 one hour earlier, and the call was cut off. but county dispatcher rita gahagan failed to call back the number or send police to investigate. in jan. 2009 police released this edited logging tape of gonnering’s call. a judge has agreed with police to keep the first call confidential, and has ordered it not be released to the media.",crime,CRITICAL,1,shot,,0.99,crime,CRITICAL,1,,
494,call_494.mp3,US Airway Crash,1/09,New York,1.0,0.0,1.0,0.0,"US Airway Crash – In Jan 2009 a US Airways A320 crashed into the Hudson River (NY) after striking a flock of geese while taking off from LaGuardia Airport (NY). All 158 persons survived, but the low flight and landing sparked several 911 calls.","us airway crash – in jan 2009 a us airways a320 crashed into the hudson river (ny) after striking a flock of geese while taking off from laguardia airport (ny). all 158 persons survived, but the low flight and landing sparked several 911 calls.",other,CRITICAL,1,,crash,0.8,other,CRITICAL,1,,
495,,HAZMAT Train Derailment,1/02,North Dakota,1.0,1.0,1.0,0.0,"HAZMAT Train Derailment – In Jan. 2002 a freight train derailed in Minot (ND) at 2 a.m., sending toxic chlorine gas throughout the sleeping town. One person died and 330 were injured by the fumes. In this Democracy Now! audio Webcast, the author of a book explains how radio station ownership consolidation may have contributed to the lack of a local warning to residents. (911 audio included in the Webcast)","hazmat train derailment – in jan. 2002 a freight train derailed in minot (nd) at 2 a.m., sending toxic chlorine gas throughout the sleeping town. one person died and 330 were injured by the fumes. in this democracy now! audio webcast, the author of a book explains how radio station ownership consolidation may have contributed to the lack of a local warning to residents. (911 audio included in the webcast)",other,CRITICAL,1,,,0.8,other,CRITICAL,1,,
496,call_496.mp3,Traffic Stop,2/09,Florida,1.0,0.0,0.0,1.0,"Traffic Stop -In Feb. 2009 a Florida man was pulled over by the Highway Patrol, but refused to display his driver’s license or registration. He ended up dialing 911, reaching the Orlando comm center, where a dispatcher transferred the call the FHP as the man yelled into the phone.","traffic stop -in feb. 2009 a florida man was pulled over by the highway patrol, but refused to display his driver’s license or registration. he ended up dialing 911, reaching the orlando comm center, where a dispatcher transferred the call the fhp as the man yelled into the phone.",other,NON_URGENT,0,,,0.55,other,NON_URGENT,0,,
497,call_497.mp3,Murder 911 Call,2/09,Tennessee,1.0,1.0,1.0,0.0,"Murder 911 Call -In Feb. 2009 Athens (Tenn.) businessman Jeff Beene dialed 911 when he confronted a burglary in his warehouse. Beene was holding the phone, a flashlight and rifle, and apparently ended the call after 38 seconds. Police arrived four minutes later to find him shot to death. Police chief Chuck Ziegler launched an investigation to determine who hung up–the victim or the unnamed dispatcher.","murder 911 call -in feb. 2009 athens (tenn.) businessman jeff beene dialed 911 when he confronted a burglary in his warehouse. beene was holding the phone, a flashlight and rifle, and apparently ended the call after 38 seconds. police arrived four minutes later to find him shot to death. police chief chuck ziegler launched an investigation to determine who hung up–the victim or the unnamed dispatcher.",crime,CRITICAL,1,"burglary, shot, murder",,0.99,crime,CRITICAL,1,,
498,call_498.mp3,Wrong Address,2/09,Florida,1.0,1.0,1.0,0.0,"Wrong Address -In Feb. 2009 north Sarasota (Fla.) mother Melissa Booth dialed 911 from her cellular phone, and gave her address as “Highland Avenue,” when in fact she was on “Highland Street.” Sarasota County sheriff’s dispatcher Kari Halpin sent emergency units to the “Street” address, which is in the city of Englewood, nearly 27 miles away from the mother’s home. The baby suffered a suspected heart problem and died.","wrong address -in feb. 2009 north sarasota (fla.) mother melissa booth dialed 911 from her cellular phone, and gave her address as “highland avenue,” when in fact she was on “highland street.” sarasota county sheriff’s dispatcher kari halpin sent emergency units to the “street” address, which is in the city of englewood, nearly 27 miles away from the mother’s home. the baby suffered a suspected heart problem and died.",crime,CRITICAL,1,suspect,,0.99,crime,CRITICAL,1,,
499,call_499.mp3,Boat Rescue,1/09,Utah,1.0,0.0,1.0,0.0,"Boat Rescue -In Jan. 2009 two fishermen on the Great Salt Lake (Utah) capsized their boat, sending them into the freezing water. One man dialed 911, and Utah Highway Patrol dispatcher Kathy Jo Hall talked to him for an hour, pinpointing his location and reassuring both men that help was on the way. (logging tape snippets only)","boat rescue -in jan. 2009 two fishermen on the great salt lake (utah) capsized their boat, sending them into the freezing water. one man dialed 911, and utah highway patrol dispatcher kathy jo hall talked to him for an hour, pinpointing his location and reassuring both men that help was on the way. (logging tape snippets only)",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
500,,Murder Suspect Located,2/09,North Carolina,0.0,0.0,1.0,0.0,"Murder Suspect Located -In Feb. 2009 a woman and her husband were murder in Wilmington (NC), and the woman’s adult son was identified as a suspect. A Wilmington police dispatcher talked to a tipster who knew the location of suspect Gerard Altman, while the second caller was a woman who was an acquaintance of Altman, and returned to her apartment to find him asleep inside. Read more","murder suspect located -in feb. 2009 a woman and her husband were murder in wilmington (nc), and the woman’s adult son was identified as a suspect. a wilmington police dispatcher talked to a tipster who knew the location of suspect gerard altman, while the second caller was a woman who was an acquaintance of altman, and returned to her apartment to find him asleep inside. read more",crime,CRITICAL,1,"murder, suspect",,0.8,crime,CRITICAL,1,,
501,call_501.mp3,4 Year-Old Dials 911,2/09,California,1.0,0.0,1.0,0.0,"4 Year-Old Dials 911 -In Feb. 2009 four year-old David Mathers dialed 911 from his Bay Point (Contra Costa County, Calif.) home to report his mother was ill. In fact, Katie Mathers fainted from an allergic reaction to medicine, and struck her head on the floor tile, knocking her out. A county fire dispatcher stayed on the line with David while EMS units responded.","4 year-old dials 911 -in feb. 2009 four year-old david mathers dialed 911 from his bay point (contra costa county, calif.) home to report his mother was ill. in fact, katie mathers fainted from an allergic reaction to medicine, and struck her head on the floor tile, knocking her out. a county fire dispatcher stayed on the line with david while ems units responded.",fire,CRITICAL,1,fire,,0.8,fire,CRITICAL,1,,
502,call_502.mp3,Burger King 911,2/09,Florida,1.0,0.0,0.0,1.0,"Burger King 911 -In Feb. 2009 Jean Fortune, 66, dialed 911 from a Boynton Beach (Fla.) Burger King to complain about his food order–he had ordered lemonade, but the clerk told him they were out of lemonade, and offered him Coke instead.","burger king 911 -in feb. 2009 jean fortune, 66, dialed 911 from a boynton beach (fla.) burger king to complain about his food order–he had ordered lemonade, but the clerk told him they were out of lemonade, and offered him coke instead.",other,NON_URGENT,0,,,0.55,other,NON_URGENT,0,,
503,call_503.mp3,Hostage 911 Call,10/08,Texas,1.0,0.0,1.0,0.0,"Hostage 911 Call -In Oct. 2008 a Beaumont (Tex.) woman was being held hostage, and dialed 911 under the pretext of calling her employer. BPD dispatcher Lynne Kadilis fielded the call and realized the woman was under duress. Kadilis received the comm center’s Dispatcher of the Year (2008) award for her handling of the incident (call snippet).","hostage 911 call -in oct. 2008 a beaumont (tex.) woman was being held hostage, and dialed 911 under the pretext of calling her employer. bpd dispatcher lynne kadilis fielded the call and realized the woman was under duress. kadilis received the comm center’s dispatcher of the year (2008) award for her handling of the incident (call snippet).",crime,CRITICAL,1,hostage,,0.8,crime,CRITICAL,1,,
504,,Accidental Shooting,2/09,Virginia,1.0,1.0,1.0,0.0,"Accidental Shooting -In Feb. 2009 a 13 year-old Campbell County (Virg.) youth slipped on this ice while hunting, and his .243-cal. rifle discharged, striking and killing his 10 year-old friend. During a 12-minute call, the boy tells the dispatcher what happened, and the tragedy is obvious in his voice.","accidental shooting -in feb. 2009 a 13 year-old campbell county (virg.) youth slipped on this ice while hunting, and his .243-cal. rifle discharged, striking and killing his 10 year-old friend. during a 12-minute call, the boy tells the dispatcher what happened, and the tragedy is obvious in his voice.",crime,CRITICAL,1,shooting,shooting,0.99,crime,CRITICAL,1,,
505,call_505.mp3,Suspicious Person Shooting,2/09,Maryland,1.0,0.0,0.0,0.0,"Suspicious Person Shooting -In Feb. 2009 a man dialed 911 from the Westfield Annapolis Mall to say he saw suspicious activity inside a car in the parking lot–possibly sexual activity. An officer arrived, recognized the vehicle as belonging to county executive John Leopold, and dispo’d the call as “unfounded.” Controversy followed after the press learned of the incident and the logging tapes of the 911 call and radio traffic.","suspicious person shooting -in feb. 2009 a man dialed 911 from the westfield annapolis mall to say he saw suspicious activity inside a car in the parking lot–possibly sexual activity. an officer arrived, recognized the vehicle as belonging to county executive john leopold, and dispo’d the call as “unfounded.” controversy followed after the press learned of the incident and the logging tapes of the 911 call and radio traffic.",crime,CRITICAL,1,shooting,shooting,0.6,crime,CRITICAL,1,,
506,call_506.mp3,Child Kidnapped,2/09,Florida,1.0,1.0,1.0,0.0,"Child Kidnapped -In Feb. 2009 a five-year old girl was apparently kidnapped from Putnam County (Fla.). The father’s girlfriend Misty Croslin dialed 911 when she found Haleigh Cummings missing from the home at 3 a.m., followed by a callback to her father, Ronald Cummings.","child kidnapped -in feb. 2009 a five-year old girl was apparently kidnapped from putnam county (fla.). the father’s girlfriend misty croslin dialed 911 when she found haleigh cummings missing from the home at 3 a.m., followed by a callback to her father, ronald cummings.",crime,CRITICAL,1,kidnap,,0.99,crime,CRITICAL,1,,
507,call_507.mp3,Fire Victim,1/08,Pennsylvania,1.0,1.0,1.0,0.0,"Fire Victim -In Jan. 2008 bed-ridden Brenda Orr dialed 911 when she awoke to find her be on fire. Her call rang for several seconds unanswered at the Buck County (Penn.) comm center, and the dispatcher who answered then asked to put her on hold. But Orr told him, “911 emergency,” and gave her address. By the time firefighters arrived, the house was on fire and Orr was found dead beside the bed. Two dispatchers were disciplined over the incident. Read the county’s official statement and listen to audio of the press conference","fire victim -in jan. 2008 bed-ridden brenda orr dialed 911 when she awoke to find her be on fire. her call rang for several seconds unanswered at the buck county (penn.) comm center, and the dispatcher who answered then asked to put her on hold. but orr told him, “911 emergency,” and gave her address. by the time firefighters arrived, the house was on fire and orr was found dead beside the bed. two dispatchers were disciplined over the incident. read the county’s official statement and listen to audio of the press conference",fire,CRITICAL,1,fire,,0.99,fire,CRITICAL,1,,
508,call_508.mp3,Robbery Victim,10/07,Ohio,1.0,0.0,1.0,0.0,"Robbery Victim -In Oct. 2007 a group of youths beat and robbed visitors to Schiller Park in Columbus (Ohio), prompting a 911 call from one of the victims. Police surrounded the area, and with the help of a helicopter located the youths and arrested them. Read more","robbery victim -in oct. 2007 a group of youths beat and robbed visitors to schiller park in columbus (ohio), prompting a 911 call from one of the victims. police surrounded the area, and with the help of a helicopter located the youths and arrested them. read more",crime,CRITICAL,1,robbery,,0.8,crime,CRITICAL,1,,
509,,Dane County (Wisc.) incidents,,Wisconsin,,,,,Dane County (Wisc.) incidents – The Wisconsin State Journal newspaper posted a collection of critical incidents handled by four Dane County dispatchers during 2008.,dane county (wisc.) incidents – the wisconsin state journal newspaper posted a collection of critical incidents handled by four dane county dispatchers during 2008.,other,URGENT,0,,,0.35,other,URGENT,0,,
510,call_510.mp3,Chimpanzee Attack 911,2/09,Connecticut,1.0,0.0,1.0,0.0,"Chimpanzee Attack 911 – In Feb. 2009 a woman in Stamford (Conn.) was attacked and seriously injured by a pet chimpanzee who lived with a 70 year-old woman. During the attack, owner Sandra Herold armed herself with a butcher knife to attack the animal, but then dialed 911 and told the dispatcher that police should kill the chimp. Police arrived, and when the chimp attempted to enter one of the patrol cars where an officer had sought refuge, the officer shot and killed the chimp. (tape of 911 call and radio traffic)","chimpanzee attack 911 – in feb. 2009 a woman in stamford (conn.) was attacked and seriously injured by a pet chimpanzee who lived with a 70 year-old woman. during the attack, owner sandra herold armed herself with a butcher knife to attack the animal, but then dialed 911 and told the dispatcher that police should kill the chimp. police arrived, and when the chimp attempted to enter one of the patrol cars where an officer had sought refuge, the officer shot and killed the chimp. (tape of 911 call and radio traffic)",crime,CRITICAL,1,"shot, knife",,0.8,crime,CRITICAL,1,,
511,,US Airways Crash,2/09,New York,0.0,0.0,1.0,0.0,US Airways Crash – In Feb. 2009 a US Airways A320 Airbus landed in the Hudson River (NYC) with 155 passengers after hitting geese during a take-off. Listen to the FDNY radio channels recorded by a scannerist in 15-minute blocks.,us airways crash – in feb. 2009 a us airways a320 airbus landed in the hudson river (nyc) with 155 passengers after hitting geese during a take-off. listen to the fdny radio channels recorded by a scannerist in 15-minute blocks.,other,CRITICAL,1,,crash,0.8,other,CRITICAL,1,,
512,call_512.mp3,Pursuit Crash,7/08,Alaska,0.0,1.0,1.0,0.0,"Pursuit Crash In July, 2008 Huntsville (Ala.) police chased a drug suspect across the city and into the U.S. Army’s Redstone Arsenal, leading to a fatal collision with another vehicle. There was delayed telephone communications between the two agencies, which led to improved base gate security, swapping radios between HPD and the Military Police, and other procedure changes at the two comm centers. Read about the aftermath of the incident","pursuit crash in july, 2008 huntsville (ala.) police chased a drug suspect across the city and into the u.s. army’s redstone arsenal, leading to a fatal collision with another vehicle. there was delayed telephone communications between the two agencies, which led to improved base gate security, swapping radios between hpd and the military police, and other procedure changes at the two comm centers. read about the aftermath of the incident",crime,CRITICAL,1,suspect,crash,0.99,crime,CRITICAL,1,,
513,call_513.mp3,Plane Crash 911 Calls,11/08,Wisconsin,1.0,3.0,1.0,0.0,"Plane Crash 911 Calls In November, 2008 a single-engine plane crashed into a home in Marshfield (Wisc.), killing three people on the plane and generating several 911 calls about the incident. Note the dispatcher’s handling of the first call.","plane crash 911 calls in november, 2008 a single-engine plane crashed into a home in marshfield (wisc.), killing three people on the plane and generating several 911 calls about the incident. note the dispatcher’s handling of the first call.",other,CRITICAL,1,,crash,0.99,other,CRITICAL,1,,
514,call_514.mp3,Multiple Murder 911 Calls,10/08,Wisconsin,1.0,7.0,1.0,0.0,"Multiple Murder 911 Calls In October, 2008 off-duty Forest County (Wisc.) sheriff’s deputy arrived at his ex-girlfriend’s house and murdered her and five friends. Tyler Peterson, 20, fled, but was located the next day by police, and killed himself during a shoot-out. Note: woman who called 911 could see him running with the gun, was encouraged by police to hide herself, her husband, and her children.","multiple murder 911 calls in october, 2008 off-duty forest county (wisc.) sheriff’s deputy arrived at his ex-girlfriend’s house and murdered her and five friends. tyler peterson, 20, fled, but was located the next day by police, and killed himself during a shoot-out. note: woman who called 911 could see him running with the gun, was encouraged by police to hide herself, her husband, and her children.",crime,CRITICAL,1,"gun, murder",,0.99,crime,CRITICAL,1,,
515,call_515.mp3,Roadside Murder,2/09,Colorado,1.0,2.0,1.0,0.0,"Roadside Murder In Feb. 2009 Amber Cremeens was forced off the road by her bitter ex-boyfriend in Wheatridge (Colo.), and then shot to death. He current boyfriend dialed 911 to report what was happening, before the shooting. Suspect Tyler Martin then drove back to Chicago where he formerly lived, where he encountered police during a car stop. Martin ran to a relative’s apartment building, where he barricaded himself for three hours before committing suicide. Listen to the tape, and then read that Wheatridge police missed intervening in the shooting by seconds.","roadside murder in feb. 2009 amber cremeens was forced off the road by her bitter ex-boyfriend in wheatridge (colo.), and then shot to death. he current boyfriend dialed 911 to report what was happening, before the shooting. suspect tyler martin then drove back to chicago where he formerly lived, where he encountered police during a car stop. martin ran to a relative’s apartment building, where he barricaded himself for three hours before committing suicide. listen to the tape, and then read that wheatridge police missed intervening in the shooting by seconds.",crime,CRITICAL,1,"shooting, shot, murder, suspect",shooting,0.99,crime,CRITICAL,1,,
516,call_516.mp3,Murder 911 Call,2/09,Oklahoma,1.0,3.0,1.0,0.0,"Murder 911 Call In Feb. 2009 three persons were murdered inside a house in Cushing (Okla., pop. 8,371). The suspect called his friends to say he had shot the victims and set the house on fire. The friends then drove to the house, found the bodies and a young woman dialed 911 to reach a Cushing PD dispacher.","murder 911 call in feb. 2009 three persons were murdered inside a house in cushing (okla., pop. 8,371). the suspect called his friends to say he had shot the victims and set the house on fire. the friends then drove to the house, found the bodies and a young woman dialed 911 to reach a cushing pd dispacher.",fire,CRITICAL,1,fire,,0.99,fire,CRITICAL,1,,
